ARG	sampleID	DepthPG	drug_type	res_mechanism	sampleType
LpeB	HuB.T8	2.4681328125	MLS	antibiotic efflux	mine
macA	HuB.T8	4.988671875	MLS	antibiotic efflux	mine
macB	HuB.T8	1.228015625	MLS	antibiotic efflux	mine
major_facilitator_superfamily_transporter	HuB.T8	29.920078125	multidrug	antibiotic efflux	mine
MCR-1	HuB.T8	82.02509375	peptide	antibiotic target alteration	mine
MCR-2	HuB.T8	4.257375	peptide	antibiotic target alteration	mine
MCR-5	HuB.T8	2.253375	peptide	antibiotic target alteration	mine
mdfA	HuB.T8	0.00953125	multidrug	antibiotic efflux	mine
mdsB	HuB.T8	0.0034765625	multidrug	antibiotic efflux	mine
mdtC	HuB.T8	2.53334375	multidrug	antibiotic efflux	mine
mdtG	HuB.T8	3.240890625	multidrug	antibiotic efflux	mine
mdtK	HuB.T8	146.086640625	multidrug	antibiotic efflux	mine
mel	HuB.T8	2.044515625	MLS	antibiotic target alteration	mine
metallo-beta-lactamase	HuB.T8	1.8355703125	beta-lactam	antibiotic inactivation	mine
mexA	HuB.T8	0.0306484375	multidrug	antibiotic efflux	mine
mexB	HuB.T8	0.0315625	multidrug	antibiotic efflux	mine
mexC	HuB.T8	0.33403125	multidrug	antibiotic efflux	mine
mexD	HuB.T8	2.15971875	multidrug	antibiotic efflux	mine
mexE	HuB.T8	39.2678828125	multidrug	antibiotic efflux	mine
mexH	HuB.T8	40.2997734375	multidrug	antibiotic efflux	mine
MexV	HuB.T8	2.8857421875	multidrug	antibiotic efflux	mine
mexW	HuB.T8	4.4642109375	multidrug	antibiotic efflux	mine
mexX	HuB.T8	12.959703125	multidrug	antibiotic efflux	mine
msrE	HuB.T8	0.0158828125	MLS	antibiotic target alteration	mine
multidrug_ABC_transporter	HuB.T8	158.560640625	multidrug	antibiotic efflux	mine
oleB	HuB.T8	0.0158828125	MLS	antibiotic target alteration	mine
opcM	HuB.T8	1.2993515625	multidrug	antibiotic efflux	mine
OpmB	HuB.T8	1.93471875	multidrug	antibiotic efflux	mine
oprA	HuB.T8	18.8710625	multidrug	antibiotic efflux	mine
oprM	HuB.T8	116.8230703125	multidrug	antibiotic efflux	mine
oprN	HuB.T8	0.3976171875	multidrug	antibiotic efflux	mine
oqxA	HuB.T8	0.4103828125	multidrug	antibiotic efflux	mine
oqxB	HuB.T8	0.0073671875	multidrug	antibiotic efflux	mine
OXA-129	HuB.T8	0.0146328125	beta-lactam	antibiotic inactivation	mine
OXA-20	HuB.T8	52.085984375	beta-lactam	antibiotic inactivation	mine
OXA-205	HuB.T8	1.3220625	beta-lactam	antibiotic inactivation	mine
OXA-21	HuB.T8	0.0108515625	beta-lactam	antibiotic inactivation	mine
OXA-29	HuB.T8	1.153484375	beta-lactam	antibiotic inactivation	mine
OXA-333	HuB.T8	0.250515625	beta-lactam	antibiotic inactivation	mine
OXA-50	HuB.T8	1.0100703125	beta-lactam	antibiotic inactivation	mine
OXA-54	HuB.T8	0.0595	beta-lactam	antibiotic inactivation	mine
OXA-60	HuB.T8	0.04159375	beta-lactam	antibiotic inactivation	mine
PBP-1B	HuB.T8	0.65503125	beta-lactam	antibiotic target alteration	mine
penA	HuB.T8	200.7513046875	beta-lactam	antibiotic target alteration	mine
PmrF	HuB.T8	0.2804296875	peptide	antibiotic target alteration	mine
puromycin_resistance_protein	HuB.T8	4.8151953125	nucleoside	unknown	mine
qepA	HuB.T8	0.77415625	fluoroquinolone	antibiotic efflux	mine
QepA2	HuB.T8	28.3633359375	fluoroquinolone	antibiotic efflux	mine
QnrVC1	HuB.T8	0.0178359375	fluoroquinolone	antibiotic target alteration	mine
rifampin_monooxygenase	HuB.T8	0.0141953125	rifamycin	antibiotic inactivation	mine
RlmA(II)	HuB.T8	4.723015625	MLS	antibiotic target alteration	mine
rosA	HuB.T8	1.9383984375	fosmidomycin	antibiotic efflux	mine
rosB	HuB.T8	91.150125	fosmidomycin	antibiotic efflux	mine
rpoB2	HuB.T8	0.328125	multidrug	multiple mechanisms	mine
rpsD_(ramA_or_sud2)	HuB.T8	1.3372109375	unclassified	multiple mechanisms	mine
SFH-1	HuB.T8	0.0195703125	beta-lactam	antibiotic inactivation	mine
smeD	HuB.T8	0.7971328125	multidrug	antibiotic efflux	mine
smeE	HuB.T8	0.0075078125	multidrug	antibiotic efflux	mine
srmB	HuB.T8	1.398671875	MLS	antibiotic target alteration	mine
Staphylococcus_mupA_conferring_resistance_to_mupirocin	HuB.T8	0.249875	mupirocin	antibiotic target alteration	mine
sul1	HuB.T8	0.06615625	sulfonamide	antibiotic target alteration	mine
sul2	HuB.T8	0.2568671875	sulfonamide	antibiotic target alteration	mine
sul3	HuB.T8	0.418015625	sulfonamide	antibiotic target alteration	mine
sul4	HuB.T8	67.90665625	sulfonamide	antibiotic target alteration	mine
tcr3	HuB.T8	0.016140625	tetracycline	antibiotic efflux	mine
tet34	HuB.T8	4.02965625	tetracycline	multiple mechanisms	mine
tetA	HuB.T8	9.5754140625	tetracycline	antibiotic efflux	mine
tetA(48)	HuB.T8	36.1831484375	tetracycline	antibiotic efflux	mine
tetB(48)	HuB.T8	0.045875	tetracycline	antibiotic efflux	mine
tetC	HuB.T8	0.3916640625	tetracycline	antibiotic efflux	mine
tetL	HuB.T8	1.092328125	tetracycline	antibiotic efflux	mine
tlcC	HuB.T8	1.1507109375	MLS	unknown	mine
TolC	HuB.T8	7.0563984375	multidrug	antibiotic efflux	mine
TriA	HuB.T8	0.0745078125	triclosan	antibiotic efflux	mine
TriB	HuB.T8	31.2798515625	triclosan	antibiotic efflux	mine
TriC	HuB.T8	24.563515625	triclosan	antibiotic efflux	mine
ugd	HuB.T8	145.4542734375	peptide	antibiotic target alteration	mine
vanA	HuB.T8	0.5427109375	glycopeptide	antibiotic target alteration	mine
vanB	HuB.T8	1.352484375	glycopeptide	antibiotic target alteration	mine
vanD	HuB.T8	7.5084140625	glycopeptide	antibiotic target alteration	mine
vanG	HuB.T8	54.8396328125	glycopeptide	antibiotic target alteration	mine
vanH	HuB.T8	134.356359375	glycopeptide	antibiotic target alteration	mine
vanHB	HuB.T8	0.198734375	glycopeptide	antibiotic target alteration	mine
vanKI	HuB.T8	0.010171875	glycopeptide	antibiotic target alteration	mine
vanL	HuB.T8	0.114890625	glycopeptide	antibiotic target alteration	mine
vanTrL	HuB.T8	4.679296875	glycopeptide	antibiotic target alteration	mine
vanX	HuB.T8	5.354640625	glycopeptide	antibiotic target alteration	mine
ykkC	HuB.T8	2.548265625	multidrug	antibiotic efflux	mine
ykkD	HuB.T8	55.25265625	multidrug	antibiotic efflux	mine
aac(2')-I	HuN.T15	0.0187816091954023	aminoglycoside	antibiotic inactivation	mine
aac(3)-I	HuN.T15	0.0662011494252874	aminoglycoside	antibiotic inactivation	mine
aac(6')-31	HuN.T15	0.245471264367816	aminoglycoside	antibiotic inactivation	mine
aac(6')-I	HuN.T15	1.12298850574713	aminoglycoside	antibiotic inactivation	mine
AAC(6')-Iak	HuN.T15	0.134448275862069	aminoglycoside	antibiotic inactivation	mine
AAC(6')-Ib7	HuN.T15	9.45609770114943	aminoglycoside	antibiotic inactivation	mine
aac(6')-II	HuN.T15	0.794666666666667	aminoglycoside	antibiotic inactivation	mine
aad(9)	HuN.T15	0.0221896551724138	aminoglycoside	antibiotic inactivation	mine
aadA	HuN.T15	0.136735632183908	aminoglycoside	antibiotic inactivation	mine
aadE	HuN.T15	0.0475747126436782	aminoglycoside	antibiotic inactivation	mine
aadK	HuN.T15	0.15633908045977	aminoglycoside	antibiotic inactivation	mine
abeS	HuN.T15	4.95547701149425	multidrug	antibiotic efflux	mine
acrA	HuN.T15	42.8307528735632	multidrug	antibiotic efflux	mine
acrB	HuN.T15	31.0648793103448	multidrug	antibiotic efflux	mine
acrF	HuN.T15	0.122304597701149	multidrug	antibiotic efflux	mine
adeB	HuN.T15	0.0443103448275862	multidrug	antibiotic efflux	mine
adeC	HuN.T15	2.86192528735632	multidrug	antibiotic efflux	mine
adeF	HuN.T15	0.0501264367816092	multidrug	antibiotic efflux	mine
adeH	HuN.T15	0.0334137931034483	multidrug	antibiotic efflux	mine
adeJ	HuN.T15	0.0103448275862069	multidrug	antibiotic efflux	mine
adeK	HuN.T15	0.0117528735632184	multidrug	antibiotic efflux	mine
adeS	HuN.T15	0.219925287356322	multidrug	antibiotic efflux	mine
ADP-ribosylating_transferase_arr	HuN.T15	0.439505747126437	rifamycin	antibiotic inactivation	mine
AIM-1	HuN.T15	0.77351724137931	beta-lactam	antibiotic inactivation	mine
ant(2'')-I	HuN.T15	0.0375344827586207	aminoglycoside	antibiotic inactivation	mine
ANT(3'')-IIc	HuN.T15	0.017735632183908	aminoglycoside	antibiotic inactivation	mine
ant(4')-Ia	HuN.T15	0.318229885057471	aminoglycoside	antibiotic inactivation	mine
aph(6)-I	HuN.T15	0.0825632183908046	aminoglycoside	antibiotic inactivation	mine
APH(9)-Ia	HuN.T15	0.018132183908046	aminoglycoside	antibiotic inactivation	mine
arnA	HuN.T15	0.0186666666666667	polymyxin	antibiotic target alteration	mine
arr-8	HuN.T15	0.386270114942529	rifamycin	antibiotic inactivation	mine
AxyX	HuN.T15	0.0269712643678161	multidrug	antibiotic efflux	mine
bacA	HuN.T15	102.033247126437	bacitracin	antibiotic target alteration	mine
baeR	HuN.T15	5.7646091954023	multidrug	antibiotic efflux	mine
bcrA	HuN.T15	33.786724137931	bacitracin	antibiotic efflux	mine
bicyclomycin-multidrug_efflux_protein_bcr	HuN.T15	5.41664367816092	multidrug	antibiotic efflux	mine
blaI	HuN.T15	0.429270114942529	beta-lactam	antibiotic inactivation	mine
bleO	HuN.T15	0.331166666666667	glycopeptide	unknown	mine
bpeF	HuN.T15	0.0352701149425287	multidrug	antibiotic efflux	mine
BRP(MBL)	HuN.T15	0.186580459770115	glycopeptide	antibiotic inactivation	mine
Brucella_suis_mprF	HuN.T15	0.106609195402299	peptide	antibiotic target alteration	mine
Burkholderia_pseudomallei_Omp38	HuN.T15	3.51191379310345	beta-lactam	reduced permeability to antibiotic	mine
carA	HuN.T15	1.30513793103448	MLS	antibiotic target alteration	mine
cat_chloramphenicol_acetyltransferase	HuN.T15	0.0402816091954023	phenicol	antibiotic inactivation	mine
ceoB	HuN.T15	1.27418965517241	multidrug	antibiotic efflux	mine
cfrC	HuN.T15	15.0936264367816	phenicol	antibiotic target alteration	mine
chloramphenicol_and_florfenicol_resistance	HuN.T15	31.3774827586207	phenicol	antibiotic efflux	mine
chloramphenicol_exporter	HuN.T15	0.716471264367816	phenicol	antibiotic efflux	mine
chrB	HuN.T15	0.505	MLS	antibiotic target alteration	mine
class_A	HuN.T15	0.0461781609195402	beta-lactam	antibiotic inactivation	mine
class_B	HuN.T15	0.0240172413793103	beta-lactam	antibiotic inactivation	mine
class_C	HuN.T15	0.418385057471264	beta-lactam	antibiotic inactivation	mine
clbA	HuN.T15	2.38315517241379	phenicol	antibiotic target alteration	mine
clbB	HuN.T15	47.3804540229885	phenicol	antibiotic target alteration	mine
clbC	HuN.T15	5.65248850574713	phenicol	antibiotic target alteration	mine
cmeB	HuN.T15	36.229	multidrug	antibiotic efflux	mine
cmrA	HuN.T15	0.00623563218390805	phenicol	antibiotic efflux	mine
cob(I)alamin_adenolsyltransferase	HuN.T15	77.0567586206897	unclassified	unknown	mine
cpaA	HuN.T15	0.0330287356321839	aminoglycoside	antibiotic inactivation	mine
cpxA	HuN.T15	0.00627586206896552	aminoglycoside:aminocoumarin	antibiotic efflux	mine
CTX-M	HuN.T15	0.0381666666666667	beta-lactam	antibiotic inactivation	mine
CTX-M-132	HuN.T15	0.132425287356322	beta-lactam	antibiotic inactivation	mine
CTX-M-137	HuN.T15	0.333367816091954	beta-lactam	antibiotic inactivation	mine
cystathionine_beta-lyase_patB	HuN.T15	49.0915517241379	unclassified	unknown	mine
dfrA1	HuN.T15	3.70836781609195	diaminopyrimidine	antibiotic target alteration	mine
dfrA12	HuN.T15	3.79668965517241	diaminopyrimidine	antibiotic target alteration	mine
dfrA17	HuN.T15	0.0339022988505747	diaminopyrimidine	antibiotic target alteration	mine
dfrA20	HuN.T15	0.0502241379310345	diaminopyrimidine	antibiotic target alteration	mine
dfrA3	HuN.T15	81.5303908045977	diaminopyrimidine	antibiotic target alteration	mine
dfrG	HuN.T15	0.0169022988505747	diaminopyrimidine	antibiotic target alteration	mine
EdeQ	HuN.T15	0.0245804597701149	polyamine:peptide	antibiotic inactivation	mine
efrA	HuN.T15	0.804683908045977	multidrug	antibiotic efflux	mine
efrB	HuN.T15	5.67824712643678	multidrug	antibiotic efflux	mine
emrA	HuN.T15	21.8828965517241	multidrug	antibiotic efflux	mine
emrB	HuN.T15	17.063683908046	multidrug	antibiotic efflux	mine
EmrB-QacA_family_major_facilitator_transporter	HuN.T15	1.21547126436782	multidrug	antibiotic efflux	mine
emrD	HuN.T15	4.65311494252874	multidrug	antibiotic efflux	mine
emrE	HuN.T15	0.603109195402299	multidrug	antibiotic efflux	mine
emrK	HuN.T15	0.00727586206896552	multidrug	antibiotic efflux	mine
eptA	HuN.T15	0.105632183908046	peptide	antibiotic target alteration	mine
erm(41)	HuN.T15	0.961045977011494	MLS	antibiotic target alteration	mine
ermA	HuN.T15	0.0219367816091954	MLS	antibiotic target alteration	mine
ermX	HuN.T15	0.254586206896552	MLS	antibiotic target alteration	mine
Escherichia_coli_LamB	HuN.T15	0.923913793103448	multidrug	multiple mechanisms	mine
farA	HuN.T15	0.169109195402299	antibacterial_free_fatty_acids	antibiotic efflux	mine
farB	HuN.T15	23.7300747126437	antibacterial_free_fatty_acids	antibiotic efflux	mine
FEZ-1	HuN.T15	0.0101551724137931	beta-lactam	antibiotic inactivation	mine
floR	HuN.T15	0.0193965517241379	phenicol	antibiotic efflux	mine
fosA	HuN.T15	0.0200977011494253	fosfomycin	antibiotic inactivation	mine
FosK	HuN.T15	0.0204540229885057	fosfomycin	antibiotic inactivation	mine
fosX	HuN.T15	0.0767873563218391	fosfomycin	antibiotic inactivation	mine
hp1181	HuN.T15	61.5293218390805	multidrug	antibiotic efflux	mine
JOHN-1	HuN.T15	0.0219367816091954	beta-lactam	antibiotic inactivation	mine
kasugamycin_resistance_protein_ksgA	HuN.T15	88.9716321839081	aminoglycoside	antibiotic target alteration	mine
LEN-10	HuN.T15	0.023948275862069	beta-lactam	antibiotic inactivation	mine
LlmA_23S_ribosomal_RNA_methyltransferase	HuN.T15	2.7065	MLS	antibiotic target alteration	mine
lmrA	HuN.T15	0.0241609195402299	MLS	multiple mechanisms	mine
lmrB	HuN.T15	0.21033908045977	MLS	antibiotic efflux	mine
LpeB	HuN.T15	0.104862068965517	MLS	antibiotic efflux	mine
LRA-1	HuN.T15	4.96653448275862	beta-lactam	antibiotic inactivation	mine
LRA-5	HuN.T15	0.257867816091954	beta-lactam	antibiotic inactivation	mine
lrfA	HuN.T15	0.0728333333333333	fluoroquinolone	antibiotic efflux	mine
macA	HuN.T15	39.7196781609195	MLS	antibiotic efflux	mine
macB	HuN.T15	3.4650632183908	MLS	antibiotic efflux	mine
major_facilitator_superfamily_transporter	HuN.T15	2.2657183908046	multidrug	antibiotic efflux	mine
MCR-1	HuN.T15	4.80377011494253	peptide	antibiotic target alteration	mine
MCR-4	HuN.T15	0.0101379310344828	peptide	antibiotic target alteration	mine
MCR-5	HuN.T15	1.49124712643678	peptide	antibiotic target alteration	mine
mdfA	HuN.T15	0.0132816091954023	multidrug	antibiotic efflux	mine
mdsA	HuN.T15	0.264534482758621	multidrug	antibiotic efflux	mine
mdsB	HuN.T15	0.143172413793103	multidrug	antibiotic efflux	mine
mdtA	HuN.T15	18.1482126436782	multidrug	antibiotic efflux	mine
mdtC	HuN.T15	0.013316091954023	multidrug	antibiotic efflux	mine
mdtD	HuN.T15	5.51079310344828	multidrug	antibiotic efflux	mine
mdtE	HuN.T15	27.1560689655172	multidrug	antibiotic efflux	mine
mdtG	HuN.T15	0.0382701149425287	multidrug	antibiotic efflux	mine
mdtH	HuN.T15	0.0192988505747126	multidrug	antibiotic efflux	mine
mdtK	HuN.T15	1.95333908045977	multidrug	antibiotic efflux	mine
MdtK	HuN.T15	0.0117758620689655	fluoroquinolone	antibiotic efflux	mine
mdtM	HuN.T15	0.020316091954023	multidrug	antibiotic efflux	mine
mdtN	HuN.T15	0.022683908045977	multidrug	antibiotic efflux	mine
mdtP	HuN.T15	0.0431724137931035	multidrug	antibiotic efflux	mine
mef(B)	HuN.T15	0.0054367816091954	MLS	antibiotic efflux	mine
mefA	HuN.T15	0.00274137931034483	MLS	antibiotic target alteration	mine
mepA	HuN.T15	0.0195459770114943	multidrug	antibiotic efflux	mine
metallo-beta-lactamase	HuN.T15	1.11463218390805	beta-lactam	antibiotic inactivation	mine
mexA	HuN.T15	12.2641149425287	multidrug	antibiotic efflux	mine
mexB	HuN.T15	23.3450689655172	multidrug	antibiotic efflux	mine
mexC	HuN.T15	0.568201149425287	multidrug	antibiotic efflux	mine
mexD	HuN.T15	1.47604597701149	multidrug	antibiotic efflux	mine
mexE	HuN.T15	7.47664367816092	multidrug	antibiotic efflux	mine
mexF	HuN.T15	4.36018390804598	multidrug	antibiotic efflux	mine
mexH	HuN.T15	19.7108620689655	multidrug	antibiotic efflux	mine
mexI	HuN.T15	0.225051724137931	multidrug	antibiotic efflux	mine
mexM	HuN.T15	0.528310344827586	multidrug	antibiotic efflux	mine
mexN	HuN.T15	0.0114942528735632	multidrug	antibiotic efflux	mine
mexP	HuN.T15	0.392201149425287	multidrug	antibiotic efflux	mine
MexV	HuN.T15	20.100275862069	multidrug	antibiotic efflux	mine
mexW	HuN.T15	35.5223333333333	multidrug	antibiotic efflux	mine
mexX	HuN.T15	12.8168620689655	multidrug	antibiotic efflux	mine
mfpA	HuN.T15	0.185988505747126	fluoroquinolone	antibiotic target alteration	mine
mtrC	HuN.T15	3.28113793103448	multidrug	antibiotic efflux	mine
mtrD	HuN.T15	0.93933908045977	multidrug	antibiotic efflux	mine
multidrug_ABC_transporter	HuN.T15	304.014034482759	multidrug	antibiotic efflux	mine
MuxA	HuN.T15	0.203528735632184	multidrug	antibiotic efflux	mine
MuxB	HuN.T15	0.852413793103448	multidrug	antibiotic efflux	mine
myrA	HuN.T15	10.292591954023	MLS	antibiotic target alteration	mine
norB	HuN.T15	0.0242758620689655	fluoroquinolone	antibiotic efflux	mine
oleB	HuN.T15	0.370252873563218	MLS	antibiotic target alteration	mine
ompF	HuN.T15	0.0220172413793103	multidrug	reduced permeability to antibiotic	mine
opcM	HuN.T15	0.952494252873563	multidrug	antibiotic efflux	mine
OpmB	HuN.T15	1.57671264367816	multidrug	antibiotic efflux	mine
OpmH	HuN.T15	0.22085632183908	triclosan	antibiotic efflux	mine
oprA	HuN.T15	0.322867816091954	multidrug	antibiotic efflux	mine
oprM	HuN.T15	69.2040229885058	multidrug	antibiotic efflux	mine
oprN	HuN.T15	41.9249770114943	multidrug	antibiotic efflux	mine
OprZ	HuN.T15	0.349568965517241	multidrug	antibiotic efflux	mine
oqxA	HuN.T15	0.542385057471264	multidrug	antibiotic efflux	mine
oqxB	HuN.T15	0.0370689655172414	multidrug	antibiotic efflux	mine
otr(B)	HuN.T15	0.0268563218390805	tetracycline	antibiotic efflux	mine
otrC	HuN.T15	3.55075287356322	tetracycline	antibiotic efflux	mine
OXA-129	HuN.T15	0.0334137931034483	beta-lactam	antibiotic inactivation	mine
OXA-2	HuN.T15	0.122333333333333	beta-lactam	antibiotic inactivation	mine
OXA-20	HuN.T15	0.0212873563218391	beta-lactam	antibiotic inactivation	mine
OXA-205	HuN.T15	0.0107528735632184	beta-lactam	antibiotic inactivation	mine
OXA-21	HuN.T15	0.209247126436782	beta-lactam	antibiotic inactivation	mine
OXA-46	HuN.T15	0.0281149425287356	beta-lactam	antibiotic inactivation	mine
OXA-50	HuN.T15	0.0540459770114943	beta-lactam	antibiotic inactivation	mine
OXA-54	HuN.T15	0.0108850574712644	beta-lactam	antibiotic inactivation	mine
OXA-60	HuN.T15	0.269534482758621	beta-lactam	antibiotic inactivation	mine
patA	HuN.T15	2.21095977011494	fluoroquinolone	antibiotic efflux	mine
PBP-1A	HuN.T15	0.0229195402298851	beta-lactam	antibiotic target alteration	mine
PBP-1B	HuN.T15	21.9397701149425	beta-lactam	antibiotic target alteration	mine
penA	HuN.T15	192.528959770115	beta-lactam	antibiotic target alteration	mine
PmrF	HuN.T15	0.104344827586207	peptide	antibiotic target alteration	mine
poxtA	HuN.T15	0.0629022988505747	multidrug	antibiotic target alteration	mine
PSE-1	HuN.T15	0.158373563218391	beta-lactam	antibiotic inactivation	mine
Pseudomonas_aeruginosa_emrE	HuN.T15	2.47755747126437	aminoglycoside	antibiotic efflux	mine
puromycin_resistance_protein	HuN.T15	0.0437586206896552	nucleoside	unknown	mine
qepA	HuN.T15	0.0278448275862069	fluoroquinolone	antibiotic efflux	mine
QepA2	HuN.T15	0.0474942528735632	fluoroquinolone	antibiotic efflux	mine
qnrA	HuN.T15	0.00393103448275862	fluoroquinolone	antibiotic target alteration	mine
R39	HuN.T15	0.117408045977012	beta-lactam	antibiotic inactivation	mine
rifampin_monooxygenase	HuN.T15	0.298655172413793	rifamycin	antibiotic inactivation	mine
RlmA(II)	HuN.T15	9.93466091954023	MLS	antibiotic target alteration	mine
Rm3	HuN.T15	0.534448275862069	beta-lactam	antibiotic inactivation	mine
rosA	HuN.T15	21.6964885057471	fosmidomycin	antibiotic efflux	mine
rosB	HuN.T15	32.2460862068966	fosmidomycin	antibiotic efflux	mine
rphB	HuN.T15	0.14832183908046	rifamycin	antibiotic inactivation	mine
rpoB2	HuN.T15	7.92570114942529	multidrug	multiple mechanisms	mine
rpsD_(ramA_or_sud2)	HuN.T15	0.25083908045977	unclassified	multiple mechanisms	mine
RSA-1	HuN.T15	0.0309022988505747	beta-lactam	antibiotic inactivation	mine
RTG-4	HuN.T15	0.153850574712644	beta-lactam	antibiotic inactivation	mine
Serratia_marcescens_Omp1	HuN.T15	0.00752298850574713	multidrug	multiple mechanisms	mine
SFH-1	HuN.T15	0.00577011494252874	beta-lactam	antibiotic inactivation	mine
SHV	HuN.T15	0.0100114942528736	beta-lactam	antibiotic inactivation	mine
smeD	HuN.T15	29.5375517241379	multidrug	antibiotic efflux	mine
smeE	HuN.T15	0.0681436781609196	multidrug	antibiotic efflux	mine
smeF	HuN.T15	0.0394195402298851	multidrug	antibiotic efflux	mine
smeS	HuN.T15	5.19624712643678	multidrug	antibiotic efflux	mine
srmB	HuN.T15	0.0284770114942529	MLS	antibiotic target alteration	mine
Staphylococcus_mupA_conferring_resistance_to_mupirocin	HuN.T15	7.51385632183908	mupirocin	antibiotic target alteration	mine
sul1	HuN.T15	4.9544367816092	sulfonamide	antibiotic target alteration	mine
sul2	HuN.T15	8.75011494252874	sulfonamide	antibiotic target alteration	mine
sul3	HuN.T15	2.03812068965517	sulfonamide	antibiotic target alteration	mine
sul4	HuN.T15	58.526816091954	sulfonamide	antibiotic target alteration	mine
TaeA	HuN.T15	8.31616091954023	pleuromutilin	antibiotic efflux	mine
tcr3	HuN.T15	0.017316091954023	tetracycline	antibiotic efflux	mine
TEM-7	HuN.T15	0.0102701149425287	beta-lactam	antibiotic inactivation	mine
tet34	HuN.T15	1.05919540229885	tetracycline	multiple mechanisms	mine
tet35	HuN.T15	0.268367816091954	tetracycline	antibiotic efflux	mine
tet41	HuN.T15	0.0732126436781609	tetracycline	antibiotic efflux	mine
tetA	HuN.T15	1.80505747126437	tetracycline	antibiotic efflux	mine
tetA(48)	HuN.T15	66.5952356321839	tetracycline	antibiotic efflux	mine
tetB	HuN.T15	0.00378735632183908	tetracycline	antibiotic efflux	mine
tetB(48)	HuN.T15	0.418867816091954	tetracycline	antibiotic efflux	mine
tetC	HuN.T15	0.00699425287356322	tetracycline	antibiotic efflux	mine
THIN-B	HuN.T15	0.420459770114943	beta-lactam	antibiotic inactivation	mine
thiostrepton_resistance_methylase_tsnR	HuN.T15	24.9690057471264	unclassified	antibiotic target alteration	mine
tlcC	HuN.T15	1.3751724137931	MLS	unknown	mine
TolC	HuN.T15	50.9465459770115	multidrug	antibiotic efflux	mine
TriA	HuN.T15	4.52381609195402	triclosan	antibiotic efflux	mine
TriB	HuN.T15	32.5485459770115	triclosan	antibiotic efflux	mine
TriC	HuN.T15	61.0233965517241	triclosan	antibiotic efflux	mine
ugd	HuN.T15	2.82309770114943	peptide	antibiotic target alteration	mine
vanA	HuN.T15	4.64012068965517	glycopeptide	antibiotic target alteration	mine
vanB	HuN.T15	37.4060632183908	glycopeptide	antibiotic target alteration	mine
vanC	HuN.T15	1.03931034482759	glycopeptide	antibiotic target alteration	mine
vanD	HuN.T15	8.4172816091954	glycopeptide	antibiotic target alteration	mine
vanE	HuN.T15	3.71173563218391	glycopeptide	antibiotic target alteration	mine
vanG	HuN.T15	3.28435632183908	glycopeptide	antibiotic target alteration	mine
vanH	HuN.T15	68.4733045977012	glycopeptide	antibiotic target alteration	mine
vanHB	HuN.T15	0.0954655172413793	glycopeptide	antibiotic target alteration	mine
vanI	HuN.T15	0.283287356321839	glycopeptide	antibiotic target alteration	mine
vanKI	HuN.T15	0.0872471264367816	glycopeptide	antibiotic target alteration	mine
vanL	HuN.T15	2.35133333333333	glycopeptide	antibiotic target alteration	mine
vanN	HuN.T15	0.475172413793103	glycopeptide	antibiotic target alteration	mine
vanTrL	HuN.T15	0.883586206896552	glycopeptide	antibiotic target alteration	mine
vanX	HuN.T15	3.07813793103448	glycopeptide	antibiotic target alteration	mine
vanY	HuN.T15	0.230890804597701	glycopeptide	antibiotic target alteration	mine
vatB	HuN.T15	0.0129137931034483	MLS	antibiotic inactivation	mine
vatF	HuN.T15	0.461931034482759	MLS	antibiotic inactivation	mine
vgaA	HuN.T15	0.00888505747126437	MLS	antibiotic target alteration	mine
vgaC	HuN.T15	0.353827586206897	MLS	antibiotic target alteration	mine
vgbC	HuN.T15	0.130655172413793	MLS	antibiotic inactivation	mine
ykkC	HuN.T15	2.19655747126437	multidrug	antibiotic efflux	mine
ykkD	HuN.T15	0.261586206896552	multidrug	antibiotic efflux	mine
YojI	HuN.T15	0.0313218390804598	peptide	antibiotic efflux	mine
aac(2')-I	JX.T10	1.08302916666667	aminoglycoside	antibiotic inactivation	mine
aac(3)-I	JX.T10	7.62876666666667	aminoglycoside	antibiotic inactivation	mine
aac(3)-II	JX.T10	0.0141791666666667	aminoglycoside	antibiotic inactivation	mine
aac(3)-IV	JX.T10	1.13031666666667	aminoglycoside	antibiotic inactivation	mine
aac(3)-VII	JX.T10	0.145083333333333	aminoglycoside	antibiotic inactivation	mine
aac(6')-31	JX.T10	6.63042083333333	aminoglycoside	antibiotic inactivation	mine
aac(6')-I	JX.T10	13.7695166666667	aminoglycoside	antibiotic inactivation	mine
AAC(6')-Ib7	JX.T10	0.0561875	aminoglycoside	antibiotic inactivation	mine
aac(6')-II	JX.T10	1.89479583333333	aminoglycoside	antibiotic inactivation	mine
aad(9)	JX.T10	2.08955833333333	aminoglycoside	antibiotic inactivation	mine
aadA	JX.T10	0.0336458333333333	aminoglycoside	antibiotic inactivation	mine
aadA9	JX.T10	0.303258333333333	aminoglycoside	antibiotic inactivation	mine
aadE	JX.T10	0.591858333333333	aminoglycoside	antibiotic inactivation	mine
abeM	JX.T10	0.0046	multidrug	antibiotic efflux	mine
abeS	JX.T10	0.218083333333333	multidrug	antibiotic efflux	mine
acrA	JX.T10	1.30762083333333	multidrug	antibiotic efflux	mine
acrB	JX.T10	20.8540166666667	multidrug	antibiotic efflux	mine
acrF	JX.T10	0.0726333333333333	multidrug	antibiotic efflux	mine
adeB	JX.T10	0.0611291666666667	multidrug	antibiotic efflux	mine
