sample	core_label_1	sampleCollection	type_distance	distKb
LD180320-0026	MLS	AMDSedi	mediam_leastDistance	39.523
LD180320-0026	multidrug	AMDSedi	mediam_leastDistance	19.81
LD180320-0026	mupirocin	AMDSedi	mediam_leastDistance	51.944
LD180320-0026	other	AMDSedi	mediam_leastDistance	11.322
LD180320-0026	phenicol	AMDSedi	mediam_leastDistance	11.493
LD180320-0026	sulfonamide	AMDSedi	mediam_leastDistance	16.41
LD180320-0026	tetracycline	AMDSedi	mediam_leastDistance	23.593
LD180320-0026	unclassified	AMDSedi	mediam_leastDistance	22.705
LD180320-0027	aminoglycoside	AMDSedi	mediam_leastDistance	13.272
LD180320-0027	bacitracin	AMDSedi	mediam_leastDistance	17.5245
LD180320-0027	beta-lactam	AMDSedi	mediam_leastDistance	20.766
LD180320-0027	glycopeptide	AMDSedi	mediam_leastDistance	17.826
LD180320-0027	MLS	AMDSedi	mediam_leastDistance	44.9905
LD180320-0027	multidrug	AMDSedi	mediam_leastDistance	22.127
LD180320-0027	mupirocin	AMDSedi	mediam_leastDistance	50.969
LD180320-0027	other	AMDSedi	mediam_leastDistance	10.042
LD180320-0027	phenicol	AMDSedi	mediam_leastDistance	16.773
LD180320-0027	sulfonamide	AMDSedi	mediam_leastDistance	16.41
LD180320-0027	tetracycline	AMDSedi	mediam_leastDistance	39.4205
LD180320-0027	unclassified	AMDSedi	mediam_leastDistance	4.428
LD180320-0028	aminoglycoside	AMDSedi	mediam_leastDistance	10.91
LD180320-0028	bacitracin	AMDSedi	mediam_leastDistance	6.166
LD180320-0028	beta-lactam	AMDSedi	mediam_leastDistance	41.675
LD180320-0028	glycopeptide	AMDSedi	mediam_leastDistance	12.1825
LD180320-0028	MLS	AMDSedi	mediam_leastDistance	6.094
LD180320-0028	multidrug	AMDSedi	mediam_leastDistance	9.146
LD180320-0028	mupirocin	AMDSedi	mediam_leastDistance	8.365
LD180320-0028	other	AMDSedi	mediam_leastDistance	8.4785
LD180320-0028	phenicol	AMDSedi	mediam_leastDistance	4.63
LD180320-0028	sulfonamide	AMDSedi	mediam_leastDistance	7.1655
LD180320-0028	tetracycline	AMDSedi	mediam_leastDistance	14.3945
LD180320-0028	unclassified	AMDSedi	mediam_leastDistance	22.195
LD180320-0029	aminoglycoside	AMDSedi	mediam_leastDistance	15.104
LD180320-0029	bacitracin	AMDSedi	mediam_leastDistance	6.748
LD180320-0029	beta-lactam	AMDSedi	mediam_leastDistance	30.5795
LD180320-0029	glycopeptide	AMDSedi	mediam_leastDistance	11.635
LD180320-0029	MLS	AMDSedi	mediam_leastDistance	7.32
LD180320-0029	multidrug	AMDSedi	mediam_leastDistance	11.281
LD180320-0029	mupirocin	AMDSedi	mediam_leastDistance	8.365
LD180320-0029	other	AMDSedi	mediam_leastDistance	9.8095
LD180320-0029	phenicol	AMDSedi	mediam_leastDistance	17.735
LD180320-0029	sulfonamide	AMDSedi	mediam_leastDistance	7.389
LD180320-0029	tetracycline	AMDSedi	mediam_leastDistance	14.5945
LD180320-0029	unclassified	AMDSedi	mediam_leastDistance	22.92
LD180320-0030	aminoglycoside	AMDSedi	mediam_leastDistance	14.02
LD180320-0030	bacitracin	AMDSedi	mediam_leastDistance	10.42
LD180320-0030	beta-lactam	AMDSedi	mediam_leastDistance	20.976
LD180320-0030	glycopeptide	AMDSedi	mediam_leastDistance	45.321
LD180320-0030	MLS	AMDSedi	mediam_leastDistance	12.4445
LD180320-0030	multidrug	AMDSedi	mediam_leastDistance	12.0795
LD180320-0030	mupirocin	AMDSedi	mediam_leastDistance	19.461
LD180320-0030	other	AMDSedi	mediam_leastDistance	38.236
LD180320-0030	phenicol	AMDSedi	mediam_leastDistance	7.28
LD180320-0030	sulfonamide	AMDSedi	mediam_leastDistance	16.541
LD180320-0030	tetracycline	AMDSedi	mediam_leastDistance	5.918
LD180320-0030	unclassified	AMDSedi	mediam_leastDistance	28.281
LD180320-0031	aminoglycoside	AMDSedi	mediam_leastDistance	14.36
LD180320-0031	bacitracin	AMDSedi	mediam_leastDistance	10.42
LD180320-0031	beta-lactam	AMDSedi	mediam_leastDistance	11.7495
LD180320-0031	glycopeptide	AMDSedi	mediam_leastDistance	8.386
LD180320-0031	MLS	AMDSedi	mediam_leastDistance	10.5735
LD180320-0031	multidrug	AMDSedi	mediam_leastDistance	12.719
LD180320-0031	mupirocin	AMDSedi	mediam_leastDistance	50.906
LD180320-0031	other	AMDSedi	mediam_leastDistance	33.6995
LD180320-0031	phenicol	AMDSedi	mediam_leastDistance	2.36
LD180320-0031	sulfonamide	AMDSedi	mediam_leastDistance	12.1065
LD180320-0031	tetracycline	AMDSedi	mediam_leastDistance	8.724
LD180320-0031	unclassified	AMDSedi	mediam_leastDistance	25.4175
LD180320-0032	aminoglycoside	AMDSedi	mediam_leastDistance	14.36
LD180320-0032	bacitracin	AMDSedi	mediam_leastDistance	23.418
LD180320-0032	beta-lactam	AMDSedi	mediam_leastDistance	20.308
LD180320-0032	glycopeptide	AMDSedi	mediam_leastDistance	24.154
LD180320-0032	MLS	AMDSedi	mediam_leastDistance	9.825
LD180320-0032	multidrug	AMDSedi	mediam_leastDistance	10.578
LD180320-0032	mupirocin	AMDSedi	mediam_leastDistance	7.653
LD180320-0032	other	AMDSedi	mediam_leastDistance	28.654
LD180320-0032	phenicol	AMDSedi	mediam_leastDistance	12.2
LD180320-0032	sulfonamide	AMDSedi	mediam_leastDistance	16.8075
LD180320-0032	tetracycline	AMDSedi	mediam_leastDistance	6.8045
LD180320-0032	unclassified	AMDSedi	mediam_leastDistance	28.246
LD180320-0033	aminoglycoside	AMDSedi	mediam_leastDistance	15.168
LD180320-0033	bacitracin	AMDSedi	mediam_leastDistance	18.069
LD180320-0033	beta-lactam	AMDSedi	mediam_leastDistance	30.9845
LD180320-0033	glycopeptide	AMDSedi	mediam_leastDistance	13.066
LD180320-0033	MLS	AMDSedi	mediam_leastDistance	11.322
LD180320-0033	multidrug	AMDSedi	mediam_leastDistance	12.1835
LD180320-0033	mupirocin	AMDSedi	mediam_leastDistance	19.461
LD180320-0033	other	AMDSedi	mediam_leastDistance	38.573
LD180320-0033	phenicol	AMDSedi	mediam_leastDistance	4.558
LD180320-0033	sulfonamide	AMDSedi	mediam_leastDistance	16.507
LD180320-0033	tetracycline	AMDSedi	mediam_leastDistance	5.488
LD180320-0033	unclassified	AMDSedi	mediam_leastDistance	31.652
LD180320-0034	aminoglycoside	AMDSedi	mediam_leastDistance	14.1
LD180320-0034	bacitracin	AMDSedi	mediam_leastDistance	19.019
LD180320-0034	beta-lactam	AMDSedi	mediam_leastDistance	30.9845
LD180320-0034	glycopeptide	AMDSedi	mediam_leastDistance	19.8845
LD180320-0034	MLS	AMDSedi	mediam_leastDistance	11.322
LD180320-0034	multidrug	AMDSedi	mediam_leastDistance	10.0305
LD180320-0034	mupirocin	AMDSedi	mediam_leastDistance	45.14
LD180320-0034	other	AMDSedi	mediam_leastDistance	36.1535
LD180320-0034	phenicol	AMDSedi	mediam_leastDistance	31.4605
LD180320-0034	sulfonamide	AMDSedi	mediam_leastDistance	7.934
LD180320-0034	tetracycline	AMDSedi	mediam_leastDistance	5.985
LD180320-0034	unclassified	AMDSedi	mediam_leastDistance	28.282
LD180321-0001	aminoglycoside	AMDSedi	mediam_leastDistance	10.5545
LD180321-0001	bacitracin	AMDSedi	mediam_leastDistance	12.1515
LD180321-0001	beta-lactam	AMDSedi	mediam_leastDistance	38.121
LD180321-0001	glycopeptide	AMDSedi	mediam_leastDistance	9.953
LD180321-0001	MLS	AMDSedi	mediam_leastDistance	0.243
LD180321-0001	multidrug	AMDSedi	mediam_leastDistance	19.0915
LD180321-0001	other	AMDSedi	mediam_leastDistance	10.789
LD180321-0001	phenicol	AMDSedi	mediam_leastDistance	50.54
LD180321-0001	sulfonamide	AMDSedi	mediam_leastDistance	24.791
LD180321-0001	tetracycline	AMDSedi	mediam_leastDistance	21.001
LD180321-0001	unclassified	AMDSedi	mediam_leastDistance	50.754
LD180321-0002	aminoglycoside	AMDSedi	mediam_leastDistance	31.694
LD180321-0002	bacitracin	AMDSedi	mediam_leastDistance	10.345
LD180321-0002	beta-lactam	AMDSedi	mediam_leastDistance	28.473
LD180321-0002	glycopeptide	AMDSedi	mediam_leastDistance	13.8555
LD180321-0002	MLS	AMDSedi	mediam_leastDistance	1.374
LD180321-0002	multidrug	AMDSedi	mediam_leastDistance	20.7785
LD180321-0002	other	AMDSedi	mediam_leastDistance	11.126
LD180321-0002	phenicol	AMDSedi	mediam_leastDistance	15.13
LD180321-0002	sulfonamide	AMDSedi	mediam_leastDistance	42.416
LD180321-0002	tetracycline	AMDSedi	mediam_leastDistance	4.5915
LD180321-0002	unclassified	AMDSedi	mediam_leastDistance	29.215
LD180327-0003	aminoglycoside	AMDSedi	mediam_leastDistance	17.5255
LD180327-0003	bacitracin	AMDSedi	mediam_leastDistance	18.257
LD180327-0003	beta-lactam	AMDSedi	mediam_leastDistance	23.485
LD180327-0003	glycopeptide	AMDSedi	mediam_leastDistance	23.199
LD180327-0003	MLS	AMDSedi	mediam_leastDistance	13.7245
LD180327-0003	multidrug	AMDSedi	mediam_leastDistance	13.0395
LD180327-0003	mupirocin	AMDSedi	mediam_leastDistance	36.936
LD180327-0003	other	AMDSedi	mediam_leastDistance	12.202
LD180327-0003	phenicol	AMDSedi	mediam_leastDistance	2.959
LD180327-0003	sulfonamide	AMDSedi	mediam_leastDistance	19.8755
LD180327-0003	tetracycline	AMDSedi	mediam_leastDistance	19.223
LD180327-0003	unclassified	AMDSedi	mediam_leastDistance	14.656
LD180327-0004	aminoglycoside	AMDSedi	mediam_leastDistance	15.502
LD180327-0004	bacitracin	AMDSedi	mediam_leastDistance	10.698
LD180327-0004	beta-lactam	AMDSedi	mediam_leastDistance	37.3075
LD180327-0004	glycopeptide	AMDSedi	mediam_leastDistance	13.275
LD180327-0004	MLS	AMDSedi	mediam_leastDistance	12.4445
LD180327-0004	multidrug	AMDSedi	mediam_leastDistance	7.108
LD180327-0004	mupirocin	AMDSedi	mediam_leastDistance	22.9125
LD180327-0004	other	AMDSedi	mediam_leastDistance	33.0555
LD180327-0004	phenicol	AMDSedi	mediam_leastDistance	6.872
LD180327-0004	sulfonamide	AMDSedi	mediam_leastDistance	11.676
LD180327-0004	tetracycline	AMDSedi	mediam_leastDistance	6.758
LD180327-0004	unclassified	AMDSedi	mediam_leastDistance	14.3575
LD180327-0005	aminoglycoside	AMDSedi	mediam_leastDistance	15.543
LD180327-0005	bacitracin	AMDSedi	mediam_leastDistance	13.521
LD180327-0005	beta-lactam	AMDSedi	mediam_leastDistance	11.226
LD180327-0005	glycopeptide	AMDSedi	mediam_leastDistance	9.124
LD180327-0005	MLS	AMDSedi	mediam_leastDistance	13.563
LD180327-0005	multidrug	AMDSedi	mediam_leastDistance	7.332
LD180327-0005	mupirocin	AMDSedi	mediam_leastDistance	20.69
LD180327-0005	other	AMDSedi	mediam_leastDistance	21.8025
LD180327-0005	phenicol	AMDSedi	mediam_leastDistance	6.853
LD180327-0005	sulfonamide	AMDSedi	mediam_leastDistance	9.17
LD180327-0005	tetracycline	AMDSedi	mediam_leastDistance	6.669
LD180327-0005	unclassified	AMDSedi	mediam_leastDistance	19.5155
LD180327-0006	aminoglycoside	AMDSedi	mediam_leastDistance	15.7725
LD180327-0006	bacitracin	AMDSedi	mediam_leastDistance	10.342
LD180327-0006	beta-lactam	AMDSedi	mediam_leastDistance	18.083
LD180327-0006	glycopeptide	AMDSedi	mediam_leastDistance	24.154
LD180327-0006	MLS	AMDSedi	mediam_leastDistance	12.5335
LD180327-0006	multidrug	AMDSedi	mediam_leastDistance	17.823
LD180327-0006	mupirocin	AMDSedi	mediam_leastDistance	34.7445
LD180327-0006	other	AMDSedi	mediam_leastDistance	16.004
LD180327-0006	phenicol	AMDSedi	mediam_leastDistance	4.042
LD180327-0006	sulfonamide	AMDSedi	mediam_leastDistance	18.543
LD180327-0006	tetracycline	AMDSedi	mediam_leastDistance	14.774
LD180327-0006	unclassified	AMDSedi	mediam_leastDistance	12.286
LD180327-0007	aminoglycoside	AMDSedi	mediam_leastDistance	17.5255
LD180327-0007	bacitracin	AMDSedi	mediam_leastDistance	18.257
LD180327-0007	beta-lactam	AMDSedi	mediam_leastDistance	23.485
LD180327-0007	glycopeptide	AMDSedi	mediam_leastDistance	23.199
LD180327-0007	MLS	AMDSedi	mediam_leastDistance	13.7245
LD180327-0007	multidrug	AMDSedi	mediam_leastDistance	13.0395
LD180327-0007	mupirocin	AMDSedi	mediam_leastDistance	36.936
LD180327-0007	other	AMDSedi	mediam_leastDistance	12.202
LD180327-0007	phenicol	AMDSedi	mediam_leastDistance	2.959
LD180327-0007	sulfonamide	AMDSedi	mediam_leastDistance	19.8755
LD180327-0007	tetracycline	AMDSedi	mediam_leastDistance	19.223
LD180327-0007	unclassified	AMDSedi	mediam_leastDistance	14.656
LD180327-0008	aminoglycoside	AMDSedi	mediam_leastDistance	13.104
LD180327-0008	bacitracin	AMDSedi	mediam_leastDistance	20.17
LD180327-0008	beta-lactam	AMDSedi	mediam_leastDistance	21.04
LD180327-0008	glycopeptide	AMDSedi	mediam_leastDistance	5.894
LD180327-0008	MLS	AMDSedi	mediam_leastDistance	0.822
LD180327-0008	multidrug	AMDSedi	mediam_leastDistance	15.414
LD180327-0008	mupirocin	AMDSedi	mediam_leastDistance	25.513
LD180327-0008	other	AMDSedi	mediam_leastDistance	10.219
LD180327-0008	phenicol	AMDSedi	mediam_leastDistance	8.808
LD180327-0008	sulfonamide	AMDSedi	mediam_leastDistance	71.139
LD180327-0008	tetracycline	AMDSedi	mediam_leastDistance	23.351
LD180327-0008	unclassified	AMDSedi	mediam_leastDistance	22.541
LD180327-0009	aminoglycoside	AMDSedi	mediam_leastDistance	4.377
LD180327-0009	bacitracin	AMDSedi	mediam_leastDistance	9.2825
LD180327-0009	beta-lactam	AMDSedi	mediam_leastDistance	9.072
LD180327-0009	glycopeptide	AMDSedi	mediam_leastDistance	19.816
LD180327-0009	MLS	AMDSedi	mediam_leastDistance	48.206
LD180327-0009	multidrug	AMDSedi	mediam_leastDistance	8.218
LD180327-0009	mupirocin	AMDSedi	mediam_leastDistance	12.1315
LD180327-0009	other	AMDSedi	mediam_leastDistance	22.2375
LD180327-0009	phenicol	AMDSedi	mediam_leastDistance	8.885
LD180327-0009	sulfonamide	AMDSedi	mediam_leastDistance	16.258
LD180327-0009	tetracycline	AMDSedi	mediam_leastDistance	22.8885
LD180327-0009	unclassified	AMDSedi	mediam_leastDistance	66.048
LD180328-0001	aminoglycoside	AMDSedi	mediam_leastDistance	16.198
LD180328-0001	bacitracin	AMDSedi	mediam_leastDistance	17.859
LD180328-0001	beta-lactam	AMDSedi	mediam_leastDistance	32.7595
LD180328-0001	glycopeptide	AMDSedi	mediam_leastDistance	11.9825
LD180328-0001	MLS	AMDSedi	mediam_leastDistance	28.643
LD180328-0001	multidrug	AMDSedi	mediam_leastDistance	23.445
LD180328-0001	mupirocin	AMDSedi	mediam_leastDistance	20.384
LD180328-0001	other	AMDSedi	mediam_leastDistance	27.083
LD180328-0001	phenicol	AMDSedi	mediam_leastDistance	3.511
LD180328-0001	sulfonamide	AMDSedi	mediam_leastDistance	19.269
LD180328-0001	tetracycline	AMDSedi	mediam_leastDistance	25.45
LD180328-0001	unclassified	AMDSedi	mediam_leastDistance	16.349
LD180328-0002	aminoglycoside	AMDSedi	mediam_leastDistance	12.314
LD180328-0002	bacitracin	AMDSedi	mediam_leastDistance	10.739
LD180328-0002	beta-lactam	AMDSedi	mediam_leastDistance	24.4575
LD180328-0002	glycopeptide	AMDSedi	mediam_leastDistance	13.275
LD180328-0002	MLS	AMDSedi	mediam_leastDistance	9.15
LD180328-0002	multidrug	AMDSedi	mediam_leastDistance	7.332
LD180328-0002	mupirocin	AMDSedi	mediam_leastDistance	23.063
LD180328-0002	other	AMDSedi	mediam_leastDistance	31.527
LD180328-0002	phenicol	AMDSedi	mediam_leastDistance	10.875
LD180328-0002	sulfonamide	AMDSedi	mediam_leastDistance	12.074
LD180328-0002	tetracycline	AMDSedi	mediam_leastDistance	26.3685
LD180328-0002	unclassified	AMDSedi	mediam_leastDistance	5.347
LD180328-0003	aminoglycoside	AMDSedi	mediam_leastDistance	18.563
LD180328-0003	bacitracin	AMDSedi	mediam_leastDistance	7.865
LD180328-0003	beta-lactam	AMDSedi	mediam_leastDistance	12.474
LD180328-0003	glycopeptide	AMDSedi	mediam_leastDistance	3.274
LD180328-0003	MLS	AMDSedi	mediam_leastDistance	71.488
LD180328-0003	multidrug	AMDSedi	mediam_leastDistance	10.818
LD180328-0003	mupirocin	AMDSedi	mediam_leastDistance	12.1655
LD180328-0003	other	AMDSedi	mediam_leastDistance	14.446
LD180328-0003	phenicol	AMDSedi	mediam_leastDistance	10.684
LD180328-0003	sulfonamide	AMDSedi	mediam_leastDistance	25.568
LD180328-0003	tetracycline	AMDSedi	mediam_leastDistance	22.999
LD180328-0003	unclassified	AMDSedi	mediam_leastDistance	40.7255
LD180328-0004	aminoglycoside	AMDSedi	mediam_leastDistance	46.2955
LD180328-0004	bacitracin	AMDSedi	mediam_leastDistance	22.179
LD180328-0004	beta-lactam	AMDSedi	mediam_leastDistance	20.7015
LD180328-0004	glycopeptide	AMDSedi	mediam_leastDistance	22.7455
LD180328-0004	MLS	AMDSedi	mediam_leastDistance	12.5335
LD180328-0004	multidrug	AMDSedi	mediam_leastDistance	15.164
LD180328-0004	mupirocin	AMDSedi	mediam_leastDistance	19.053
LD180328-0004	other	AMDSedi	mediam_leastDistance	14.045
LD180328-0004	phenicol	AMDSedi	mediam_leastDistance	34.928
LD180328-0004	sulfonamide	AMDSedi	mediam_leastDistance	41.369
LD180328-0004	tetracycline	AMDSedi	mediam_leastDistance	9.611
LD180328-0004	unclassified	AMDSedi	mediam_leastDistance	11.102
LD180328-0005	aminoglycoside	AMDSedi	mediam_leastDistance	15.826
LD180328-0005	bacitracin	AMDSedi	mediam_leastDistance	26.2345
LD180328-0005	beta-lactam	AMDSedi	mediam_leastDistance	54.285
LD180328-0005	glycopeptide	AMDSedi	mediam_leastDistance	53.8595
LD180328-0005	MLS	AMDSedi	mediam_leastDistance	24.6065
LD180328-0005	multidrug	AMDSedi	mediam_leastDistance	24.25
LD180328-0005	mupirocin	AMDSedi	mediam_leastDistance	38.489
LD180328-0005	other	AMDSedi	mediam_leastDistance	7.054
LD180328-0005	phenicol	AMDSedi	mediam_leastDistance	3.965
LD180328-0005	sulfonamide	AMDSedi	mediam_leastDistance	24.259
LD180328-0005	tetracycline	AMDSedi	mediam_leastDistance	9.797
LD180328-0005	unclassified	AMDSedi	mediam_leastDistance	28.269
LD180328-0006	aminoglycoside	AMDSedi	mediam_leastDistance	15.8145
LD180328-0006	bacitracin	AMDSedi	mediam_leastDistance	16.7225
LD180328-0006	beta-lactam	AMDSedi	mediam_leastDistance	32.4135
LD180328-0006	glycopeptide	AMDSedi	mediam_leastDistance	28.721
LD180328-0006	MLS	AMDSedi	mediam_leastDistance	30.251
LD180328-0006	multidrug	AMDSedi	mediam_leastDistance	20.3885
LD180328-0006	mupirocin	AMDSedi	mediam_leastDistance	22.231
LD180328-0006	other	AMDSedi	mediam_leastDistance	20.025
LD180328-0006	phenicol	AMDSedi	mediam_leastDistance	28.458
LD180328-0006	sulfonamide	AMDSedi	mediam_leastDistance	11.059
LD180328-0006	tetracycline	AMDSedi	mediam_leastDistance	22.273
LD180328-0006	unclassified	AMDSedi	mediam_leastDistance	20.548
LD180328-0007	aminoglycoside	AMDSedi	mediam_leastDistance	15.781
LD180328-0007	bacitracin	AMDSedi	mediam_leastDistance	25.723
LD180328-0007	beta-lactam	AMDSedi	mediam_leastDistance	48.4805
LD180328-0007	glycopeptide	AMDSedi	mediam_leastDistance	32.991
LD180328-0007	MLS	AMDSedi	mediam_leastDistance	8.82
LD180328-0007	multidrug	AMDSedi	mediam_leastDistance	18.6665
LD180328-0007	mupirocin	AMDSedi	mediam_leastDistance	19.388
LD180328-0007	other	AMDSedi	mediam_leastDistance	13.059
LD180328-0007	phenicol	AMDSedi	mediam_leastDistance	43.644
LD180328-0007	sulfonamide	AMDSedi	mediam_leastDistance	14.973
LD180328-0007	tetracycline	AMDSedi	mediam_leastDistance	13.809
LD180328-0007	unclassified	AMDSedi	mediam_leastDistance	16.408
LD180328-0008	aminoglycoside	AMDSedi	mediam_leastDistance	16.002
LD180328-0008	bacitracin	AMDSedi	mediam_leastDistance	17.71
LD180328-0008	beta-lactam	AMDSedi	mediam_leastDistance	37.511
LD180328-0008	glycopeptide	AMDSedi	mediam_leastDistance	54.2
LD180328-0008	MLS	AMDSedi	mediam_leastDistance	16.167
LD180328-0008	multidrug	AMDSedi	mediam_leastDistance	21.623
LD180328-0008	mupirocin	AMDSedi	mediam_leastDistance	40.6595
LD180328-0008	other	AMDSedi	mediam_leastDistance	27.8565
LD180328-0008	phenicol	AMDSedi	mediam_leastDistance	11.567
LD180328-0008	sulfonamide	AMDSedi	mediam_leastDistance	17.76
LD180328-0008	tetracycline	AMDSedi	mediam_leastDistance	25.3155
LD180328-0008	unclassified	AMDSedi	mediam_leastDistance	12.841
LD180328-0009	aminoglycoside	AMDSedi	mediam_leastDistance	166.967
LD180328-0009	bacitracin	AMDSedi	mediam_leastDistance	8.816
LD180328-0009	beta-lactam	AMDSedi	mediam_leastDistance	20.1705
LD180328-0009	glycopeptide	AMDSedi	mediam_leastDistance	62.386
LD180328-0009	MLS	AMDSedi	mediam_leastDistance	1.948
LD180328-0009	multidrug	AMDSedi	mediam_leastDistance	17.66
LD180328-0009	mupirocin	AMDSedi	mediam_leastDistance	67.331
LD180328-0009	other	AMDSedi	mediam_leastDistance	11.86
LD180328-0009	phenicol	AMDSedi	mediam_leastDistance	13.418
LD180328-0009	sulfonamide	AMDSedi	mediam_leastDistance	15.0555
LD180328-0009	tetracycline	AMDSedi	mediam_leastDistance	16.4505
LD180328-0009	unclassified	AMDSedi	mediam_leastDistance	12.02
LD180328-0010	aminoglycoside	AMDSedi	mediam_leastDistance	15.084
LD180328-0010	bacitracin	AMDSedi	mediam_leastDistance	8.2945
LD180328-0010	beta-lactam	AMDSedi	mediam_leastDistance	34.8955
LD180328-0010	glycopeptide	AMDSedi	mediam_leastDistance	34.269
LD180328-0010	MLS	AMDSedi	mediam_leastDistance	10.627
LD180328-0010	multidrug	AMDSedi	mediam_leastDistance	15.184
LD180328-0010	mupirocin	AMDSedi	mediam_leastDistance	11.395
LD180328-0010	other	AMDSedi	mediam_leastDistance	25.7865
LD180328-0010	phenicol	AMDSedi	mediam_leastDistance	11.567
LD180328-0010	sulfonamide	AMDSedi	mediam_leastDistance	18.142
LD180328-0010	tetracycline	AMDSedi	mediam_leastDistance	20.808
LD180328-0010	unclassified	AMDSedi	mediam_leastDistance	17.4325
LD180328-0011	aminoglycoside	AMDSedi	mediam_leastDistance	25.374
LD180328-0011	bacitracin	AMDSedi	mediam_leastDistance	12.06
LD180328-0011	beta-lactam	AMDSedi	mediam_leastDistance	19.007
LD180328-0011	glycopeptide	AMDSedi	mediam_leastDistance	20.617
LD180328-0011	MLS	AMDSedi	mediam_leastDistance	13.563
LD180328-0011	multidrug	AMDSedi	mediam_leastDistance	15.4715
LD180328-0011	mupirocin	AMDSedi	mediam_leastDistance	60.838
LD180328-0011	other	AMDSedi	mediam_leastDistance	9.253
LD180328-0011	phenicol	AMDSedi	mediam_leastDistance	10.0285
LD180328-0011	sulfonamide	AMDSedi	mediam_leastDistance	20.8065
LD180328-0011	tetracycline	AMDSedi	mediam_leastDistance	18.79
LD180328-0011	unclassified	AMDSedi	mediam_leastDistance	43.621
LD180328-0012	aminoglycoside	AMDSedi	mediam_leastDistance	15.803
LD180328-0012	bacitracin	AMDSedi	mediam_leastDistance	10.63
LD180328-0012	beta-lactam	AMDSedi	mediam_leastDistance	22.5645
LD180328-0012	glycopeptide	AMDSedi	mediam_leastDistance	40.212
LD180328-0012	MLS	AMDSedi	mediam_leastDistance	15.262
LD180328-0012	multidrug	AMDSedi	mediam_leastDistance	23.3575
LD180328-0012	mupirocin	AMDSedi	mediam_leastDistance	38.504
LD180328-0012	other	AMDSedi	mediam_leastDistance	16.921
LD180328-0012	phenicol	AMDSedi	mediam_leastDistance	28.568
LD180328-0012	sulfonamide	AMDSedi	mediam_leastDistance	8.9145
LD180328-0012	tetracycline	AMDSedi	mediam_leastDistance	9.377
LD180328-0012	unclassified	AMDSedi	mediam_leastDistance	25.888
LD180328-0014	aminoglycoside	AMDSedi	mediam_leastDistance	15.797
LD180328-0014	bacitracin	AMDSedi	mediam_leastDistance	28.348
LD180328-0014	beta-lactam	AMDSedi	mediam_leastDistance	55.1245
LD180328-0014	glycopeptide	AMDSedi	mediam_leastDistance	17.624
LD180328-0014	MLS	AMDSedi	mediam_leastDistance	12.4445
LD180328-0014	multidrug	AMDSedi	mediam_leastDistance	11.632
LD180328-0014	mupirocin	AMDSedi	mediam_leastDistance	22.5605
LD180328-0014	other	AMDSedi	mediam_leastDistance	9.552
LD180328-0014	phenicol	AMDSedi	mediam_leastDistance	32.0335
LD180328-0014	sulfonamide	AMDSedi	mediam_leastDistance	13.9065
LD180328-0014	tetracycline	AMDSedi	mediam_leastDistance	9.824
LD180328-0014	unclassified	AMDSedi	mediam_leastDistance	4.8405
LD180402-0001	aminoglycoside	AMDSedi	mediam_leastDistance	13.037
LD180402-0001	bacitracin	AMDSedi	mediam_leastDistance	4.2495
LD180402-0001	beta-lactam	AMDSedi	mediam_leastDistance	37.943
LD180402-0001	glycopeptide	AMDSedi	mediam_leastDistance	19.027
LD180402-0001	MLS	AMDSedi	mediam_leastDistance	7.171
LD180402-0001	multidrug	AMDSedi	mediam_leastDistance	22.272
LD180402-0001	other	AMDSedi	mediam_leastDistance	30.06
LD180402-0001	phenicol	AMDSedi	mediam_leastDistance	33.251
LD180402-0001	sulfonamide	AMDSedi	mediam_leastDistance	16.231
LD180402-0001	tetracycline	AMDSedi	mediam_leastDistance	26.389
LD180402-0001	unclassified	AMDSedi	mediam_leastDistance	271.891
LD180402-0002	aminoglycoside	AMDSedi	mediam_leastDistance	5.287
LD180402-0002	bacitracin	AMDSedi	mediam_leastDistance	4.574
LD180402-0002	multidrug	AMDSedi	mediam_leastDistance	2.588
LD180402-0002	other	AMDSedi	mediam_leastDistance	2.387
LD180402-0002	sulfonamide	AMDSedi	mediam_leastDistance	12.903
LD180402-0003	aminoglycoside	AMDSedi	mediam_leastDistance	31.138
LD180402-0003	bacitracin	AMDSedi	mediam_leastDistance	27.157
LD180402-0003	beta-lactam	AMDSedi	mediam_leastDistance	17.3935
LD180402-0003	glycopeptide	AMDSedi	mediam_leastDistance	3.502
LD180402-0003	MLS	AMDSedi	mediam_leastDistance	15.65
LD180402-0003	multidrug	AMDSedi	mediam_leastDistance	5.624
LD180402-0003	mupirocin	AMDSedi	mediam_leastDistance	1.808
LD180402-0003	other	AMDSedi	mediam_leastDistance	38.359
LD180402-0003	phenicol	AMDSedi	mediam_leastDistance	13.755
LD180402-0003	sulfonamide	AMDSedi	mediam_leastDistance	4.9825
LD180402-0003	tetracycline	AMDSedi	mediam_leastDistance	14.018
LD180402-0003	unclassified	AMDSedi	mediam_leastDistance	52.4505
LD180402-0004	aminoglycoside	AMDSedi	mediam_leastDistance	19.7575
LD180402-0004	bacitracin	AMDSedi	mediam_leastDistance	21.79
LD180402-0004	beta-lactam	AMDSedi	mediam_leastDistance	20.3995
LD180402-0004	glycopeptide	AMDSedi	mediam_leastDistance	10.0625
LD180402-0004	MLS	AMDSedi	mediam_leastDistance	0.243
LD180402-0004	multidrug	AMDSedi	mediam_leastDistance	21.2115
